SpeechID,Speech,Speaker,Location,Year
820,"This is about leadership, gentlemen, and this first question does go to you, President Trump.. Imagine this is your Inauguration Day.",Moderator,Nashville,2020
821,"What will you say in your address to Americans who did not vote for you? You'll each have one minute, starting with you.",Moderator,Nashville,2020
822,"We have to make our country totally successful, as it was prior to the plague coming in from China.",Trump,Nashville,2020
823,"Now we're rebuilding it and we're doing record numbers, 11.4 million jobs in a short period of time etc..",Trump,Nashville,2020
824,"But, I will tell you, go back before the plague came in, just before, I was getting calls from people that were not normally people that would call me. They wanted to get together.",Trump,Nashville,2020
825,"We had the best Black unemployment numbers in the history of our country, Hispanic, women, Asian, people with diplomas, with no diplomas MIT graduates, number one in the class-- everybody had the best numbers.",Trump,Nashville,2020
826,And you know what? The other side wanted to get together. They wanted to unify. Success is going to bring us together. We are on the road to success.,Trump,Nashville,2020
827,But I'm cutting taxes and he wants to raise everybody's taxes. And he wants to put new regulations on everything. He will kill it.,Trump,Nashville,2020
828,"If he gets in, you will have a depression, the likes of which you've never seen. Your 401K's will go to hell and it'll be a very, very sad day for this country.",Trump,Nashville,2020
829,"All right. Vice President Biden, same question to you. What will you say during your inaugural address to Americans who did not vote for you?",Moderator,Nashville,2020
830,"I will say, 'I'm the American president. I represent all of you whether you voted for me or against me. And I'm going to make sure that you're represented. I'm going to give you hope.",Biden,Nashville,2020
831,We're going to move. We're going to choose science over fiction. We're going to choose hope over fear.,Biden,Nashville,2020
832,"We're going to choose to move forward because we have enormous opportunities, enormous opportunities to make things better. We can grow this economy. We can deal with a systemic racism.",Biden,Nashville,2020
833,"At the same time, we can make sure that our economy is being run, and moved, and motivated by clean energy, creating millions of new jobs.",Biden,Nashville,2020
834,"And that's the fact, that's what we're going to do. And I'm going to say, as I said at the beginning, what is on the ballot here is the character of this country. Decency. Honor.",Biden,Nashville,2020
835,"Respect. Treating people with dignity. Making sure that everyone has an even chance. Now, I'm going to make sure you get that. You haven't been getting it the last four years.",Biden,Nashville,2020
836,"All right. I want to thank you both for a very robust hour and a half, a fantastic debate. Really appreciate it. President Trump, former Vice President Joe Biden.",Moderator,Nashville,2020
837,Thank you to Belmont University for hosting us tonight and most late thank you to those watching tonight. Election Day is November 3rd. Don't forget to vote. Thank you everyone and have a great night.,Moderator,Nashville,2020
